Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5804.9876,17.1059,16.8416,0.2643,10.2933,17.4332,17.4194,0.0138,27.7406,8.7123,-8.6291,5804.9876,0.0141,14.2785,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5822.0935,0.3752,0.1662,0.2090,10.6206,0.0867,0.0852,0.0015,19.3470,8.7538,8.3936,5822.0935,8.6397,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5822.4687,17.7062,17.4450,0.2612,10.3321,17.3927,17.3850,0.0077,27.7256,8.8263,-8.3786,5822.4687,0.0008,15.7530,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5840.1749,0.3847,0.1622,0.2225,10.0186,0.1455,0.1455,0.0000,18.8457,8.8745,8.8799,5840.1749,8.6816,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5840.5596,16.7751,16.5112,0.2639,9.7794,17.5552,17.5429,0.0123,27.3355,8.8978,-8.4898,5840.5596,0.0009,13.4491,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5857.3347,0.5906,0.2240,0.3666,10.5595,0.1031,0.1015,0.0016,19.4582,8.9620,7.8773,5857.3347,8.7956,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5857.9253,17.0425,16.7344,0.3081,10.0720,17.7571,17.7502,0.0069,27.8296,9.0564,-8.3714,5857.9253,0.0005,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5874.9678,0.3352,0.1695,0.1657,10.7866,0.1020,0.1000,0.0020,19.8435,8.5539,7.9861,5874.9678,8.9549,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5875.3030,16.3030,16.0189,0.2841,10.5534,17.5079,17.5014,0.0065,28.0622,8.8864,-8.2187,5875.3030,0.0009,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5891.6060,0.3261,0.1661,0.1600,11.7583,0.0958,0.0941,0.0017,20.6456,8.6155,7.4166,5891.6060,8.7915,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,5891.9321,17.4453,17.1790,0.2663,11.5280,17.3435,17.3373,0.0062,28.9350,8.6652,-8.2894,5891.9321,0.0635,NA,NA
