Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8617.9523,0.3280,0.1554,0.1726,21.0904,0.0762,0.0715,0.0047,51.7732,17.1508,27.2998,8617.9523,30.6066,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8618.2803,46.4385,46.1916,0.2469,20.8386,47.7568,30.7409,17.0159,68.5960,27.1883,-16.8228,8618.2803,0.0006,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8664.7188,0.5425,0.3798,0.1627,22.1569,0.0682,0.0635,0.0047,49.3458,23.6525,19.2502,8664.7188,27.1207,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8665.2613,49.1665,48.9100,0.2565,21.6826,49.2724,31.0943,18.1781,72.4558,24.2681,-23.1100,8665.2613,1.5008,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8714.4278,0.3073,0.1552,0.1521,21.7885,0.0984,0.0937,0.0047,47.5574,23.2454,24.8984,8714.4278,25.6705,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8714.7351,46.1030,45.8368,0.2662,21.5796,47.5658,33.1546,14.4112,70.4955,22.5186,-22.9381,8714.7351,1.3501,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8760.8381,0.4518,0.2961,0.1557,23.0424,0.1057,0.0978,0.0079,46.9111,13.3012,23.5844,8760.8381,23.7630,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8761.2899,38.8158,38.5611,0.2547,22.6963,37.0635,29.9202,7.1433,59.7605,20.4496,-12.8494,8761.2899,0.0007,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8800.1057,0.3112,0.1576,0.1536,20.9440,0.0686,0.0634,0.0052,41.3943,19.3844,18.3662,8800.1057,20.3817,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8800.4169,37.5531,37.3050,0.2481,20.7014,38.2653,29.8338,8.4315,60.4675,17.2982,-19.0732,8800.4169,1.5008,42.2995,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8837.9700,0.3048,0.1527,0.1521,21.4136,0.0692,0.0641,0.0051,40.2126,18.0313,20.2549,8837.9700,18.7298,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8838.2748,35.6309,35.3684,0.2625,21.1780,35.2600,29.5858,5.6742,57.9391,16.2885,-17.7265,8838.2748,1.5011,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8873.9057,0.3113,0.1583,0.1530,20.8071,0.1254,0.1164,0.0090,38.5967,16.6287,19.3424,8873.9057,17.6642,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8874.2170,32.8038,32.5591,0.2447,20.6212,32.7925,29.2342,3.5583,54.9141,15.6115,-16.3174,8874.2170,1.5004,43.5358,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8907.0208,0.3130,0.1560,0.1570,20.6099,0.1111,0.1026,0.0085,37.7218,19.3995,17.1923,8907.0208,17.0008,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8907.3338,32.3052,32.0537,0.2515,20.4080,34.8993,31.2727,3.6266,56.8083,14.7772,-19.0865,8907.3338,1.5010,47.5548,NA
