Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29383.3898,0.3264,0.1582,0.1682,15.8064,0.2266,0.2194,0.0072,31.2242,8.7292,-7.7861,29383.3898,15.1912,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29383.7162,25.2487,24.9760,0.2727,15.7066,23.9190,23.6970,0.2220,39.6270,8.4667,-8.4028,29383.7162,0.0014,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29408.9649,0.6624,0.4729,0.1895,14.3769,1.5227,1.5227,0.0000,22.8450,8.9518,16.7820,29408.9649,6.9454,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29409.6273,0.3616,0.1858,0.1758,15.2372,0.1413,0.1392,0.0021,31.1344,8.1045,-8.2894,29409.6273,15.7559,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29409.9889,23.5807,23.3407,0.2400,15.0169,23.8595,23.8449,0.0146,38.8773,8.4339,-7.7429,29409.9889,0.0009,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29433.5696,0.6937,0.4943,0.1994,15.2957,1.3207,1.3207,0.0000,23.7305,8.4084,15.1468,29433.5696,7.1141,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29434.2633,0.3362,0.1655,0.1707,15.9227,0.1406,0.1386,0.0020,31.4452,9.1108,-7.7147,29434.2633,15.3819,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29434.5995,26.3180,26.0442,0.2738,15.7271,24.2587,23.4193,0.8394,40.2198,8.1360,-8.7746,29434.5995,0.2340,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29460.9175,0.6063,0.4280,0.1783,13.6678,1.4883,1.4883,0.0000,22.0378,8.3775,18.1820,29460.9175,6.8817,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29461.5238,0.3117,0.1614,0.1503,14.5498,0.1309,0.1291,0.0018,29.8090,8.6890,-7.7712,29461.5238,15.1283,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29461.8355,22.3162,21.7902,0.5260,14.3690,23.7050,23.6955,0.0095,38.1863,8.2369,-8.3773,29461.8355,0.1123,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29484.1517,0.7337,0.5418,0.1919,15.7578,1.5076,1.5076,0.0000,24.1070,8.3511,14.0793,29484.1517,6.8416,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29484.8854,0.3224,0.1648,0.1576,16.5317,0.1398,0.1373,0.0025,31.7244,9.5728,-7.6174,29484.8854,15.0529,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29485.2078,23.2844,23.0158,0.2686,16.3491,24.6241,24.6085,0.0156,40.9748,8.3742,-9.2504,29485.2078,0.0016,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29508.4922,0.6232,0.4372,0.1860,17.6888,1.2921,1.2921,0.0000,26.0646,8.3419,14.9102,29508.4922,7.0837,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29509.1154,0.3201,0.1697,0.1504,18.3577,0.1416,0.1367,0.0049,33.7833,8.0327,-7.7187,29509.1154,15.2840,NA,NA
